OBJECTID;CODECARTO;LIBELLE;HISTO;NATURE;LIENDOC;REFERENTIEL;TIMESTAMP;WKT_GEOM
"13498";"62032-INV-0063-02";"habitation";"présent à l'IPM en 1980 présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62032-INV-0063-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (236065.685999997 140321.879000001)"
"13499";"53070-INV-0199-01";"local associatif (Cercle ""Union des jeunes gens"")";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53070-INV-0199-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (112824.501999997 129275.322000001)"
"13500";"62063-INV-0915-02";"habitation - magasin";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-0915-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235008.914999999 148640.238000002)"
"13501";"51017-INV-0057-02";"habitation";"présent à l'IPM en 1988 présent à l'IPIC en 2022";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51017-INV-0057-02";"";"2026-03-24T00:00:00";"MULTIPOINT (101559.681000002 158179.243000001)"
"13502";"56049-INV-0081-02";"ferme";"présent à l'IPM en 1983 présent à l'IPIC en 2024";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56049-INV-0081-02";"";"2026-03-24T00:00:00";"MULTIPOINT (135773.619000003 116148.835000001)"
"13503";"25068-INV-0048-01";"chapelle (Chapelle Notre-Dame de Hal)";"présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25068-INV-0048-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (168364.559 146808.149999999)"
"13504";"92087-INV-0122-02";"potale";"présent à l'IPM en 1975 présent à l'IPA en 2004";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0122-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (169941.589000002 111647.125999998)"
"13505";"92087-INV-0170-02";"potale (Potale Sainte-Barbe)";"présent à l'IPM en 1983 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0170-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (171835.037 109960.807999998)"
"13867";"61031-INV-0270-01";"";"présent à l'IPM en 1990";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/61031-INV-0270-01";"";"2026-03-24T00:00:00";"MULTIPOINT (211820.490999997 134540.706)"
"13868";"25031-INV-0188-01";"ferme";"présent à l'IPIC en 2014";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25031-INV-0188-01";"";"2026-03-24T00:00:00";"MULTIPOINT (153812.729999997 141038.592)"
"13869";"25117-INV-0147-01";"habitation";"présent à l'IPA en 2008";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25117-INV-0147-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (166939.618000001 141014.936000001)"
"13870";"53053-INV-1131-01";"chapelle (Chapelle Notre-Dame de Grâce)";"présent à l'IPA en 2011";"M";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1131-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (119836.8433 122817.4714)"
"13871";"53039-INV-0064-01";"grange";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53039-INV-0064-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (105615.950000003 124370.162)"
"13872";"62063-INV-1050-02";"école (Ecole normale des humanités ou ancien institut électro-technique Montéfiore)";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-1050-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234766.542999998 148245.225000001)"
"13873";"91054-INV-0055-01";"";"présent à l'IPM en 1996";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/91054-INV-0055-01";"";"2026-03-24T00:00:00";"MULTIPOINT (192589.976999998 78023.9539999999)"
"13874";"56087-INV-0164-01";"maison de l'instituteur";"présent à l'IPIC en 2023";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56087-INV-0164-01";"";"2026-03-24T00:00:00";"MULTIPOINT (141855.714000002 125893.329999998)"
"13875";"92094-INV-1539-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-1539-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (184973.263999999 128074.015000001)"
"13876";"62009-INV-0075-01";"";"présent à l'IPM en 1980";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62009-INV-0075-01";"";"2026-03-24T00:00:00";"MULTIPOINT (244894.096000001 131028.776000001)"
"13877";"92087-INV-0279-01";"café - magasin";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0279-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (172113.123999998 109770.835000001)"
"13878";"57081-INV-1281-01";"Ferme(s)";"présent à l'IPIC en 2014";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1281-01";"";"2026-03-24T00:00:00";"MULTIPOINT (82882.2480000034 146872.16)"
"13879";"51008-INV-0158-02";"ferme";"présent à l'IPM en 1988 présent à l'IPIC en 2020";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51008-INV-0158-02";"";"2026-03-24T00:00:00";"MULTIPOINT (98745.5169999972 136427.921999998)"
"13880";"62063-INV-1913-02";"laboratoire (Ancien Centre de technologies nouvelles: électronique)";"présent à l'IPM en 1980 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-1913-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234396.158 142299.649999999)"
"13881";"56011-INV-0073-02";"habitation";"présent à l'IPM en 1983 présent à l'IPIC en 2021";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56011-INV-0073-02";"";"2026-03-24T00:00:00";"MULTIPOINT (135556.806999996 122417.969999999)"
"13882";"62079-INV-0128-01";"habitation";"présent à l'IPIC en 2018";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62079-INV-0128-01";"";"2026-03-24T00:00:00";"MULTIPOINT (237749.222000003 159521.688999999)"
"12532";"62063-INV-2493-01";"habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2493-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234636.659999996 147784.021000002)"
"12533";"92054-INV-0185-01";"grotte artificielle";"présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92054-INV-0185-01";"";"2026-03-24T00:00:00";"MULTIPOINT (195378.582999997 126372.84)"
"12534";"92087-INV-0534-01";"pompe";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0534-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (167797.222000003 110006.254000001)"
"12535";"56078-INV-0340-01";"habitation";"présent à l'IPIC en 2022";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56078-INV-0340-01";"";"2026-03-24T00:00:00";"MULTIPOINT (144306.949000001 114541.421999998)"
"12536";"57003-INV-0058-02";"ferme";"présent à l'IPM en 1978 présent à l'IPIC en 2014";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57003-INV-0058-02";"";"2026-03-24T00:00:00";"MULTIPOINT (88642.3950000033 137829.798999999)"
"17713";"53028-INV-0110-01";"magasin";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53028-INV-0110-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (116228.836000003 121981.679000001)"
"17714";"53053-INV-0703-02";"habitation";"présent à l'IPM en 1975 présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-0703-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120265.622000001 127045.609000001)"
"17715";"25084-INV-0002-02";"ferme (Ferme du Château)";"présent à l'IPM en 1973 présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25084-INV-0002-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (179152.454999998 149348.254000001)"
"17716";"56078-INV-0297-01";"dépendance - écurie - étable - ferme - grange - logis (Freme Hiernaux)";"présent à l'IPIC en 2021";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56078-INV-0297-01";"";"2026-03-24T00:00:00";"MULTIPOINT (146039.920000002 108154.375)"
"17717";"25107-INV-0013-02";"ferme (Forbiesart)";"présent à l'IPM en 1973 présent à l'IPIC en 2018";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25107-INV-0013-02";"";"2026-03-24T00:00:00";"MULTIPOINT (161376.147 140278.307)"
"17718";"51004-INV-0589-01";"";"présent à l'IPM en 1988";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51004-INV-0589-01";"";"2026-03-24T00:00:00";"MULTIPOINT (101843.957000002 147326.140999999)"
"17719";"25048-INV-0723-01";"habitation";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25048-INV-0723-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (182299.501000002 156323.114)"
"17720";"25084-INV-0054-02";"croix - mur";"présent à l'IPM en 1973 présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25084-INV-0054-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (181063.059 149115.022999998)"
"17721";"53053-INV-2488-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-2488-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120499.678000003 127418.022)"
"17722";"54007-INV-0168-01";"école";"présent à l'IPIC en 2018";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/54007-INV-0168-01";"";"2026-03-24T00:00:00";"MULTIPOINT (67371.3039999977 160464.282000002)"
"17723";"53053-INV-0965-02";"hôtel particulier";"présent à l'IPM en 1975 présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-0965-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120643.189000003 127532.219999999)"
"17724";"53014-INV-0109-01";"";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53014-INV-0109-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (109675.023000002 123465.157000002)"
"18040";"53053-INV-0210-02";"habitation - magasin";"présent à l'IPM en 1975 présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-0210-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120259.307999998 126907.318999998)"
"18041";"62051-INV-0042-02";"habitation";"présent à l'IPM en 1980 présent à l'IPIC en 2014";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62051-INV-0042-02";"";"2026-03-24T00:00:00";"MULTIPOINT (239819.497000001 151885.563000001)"
"18042";"25122-INV-0014-02";"ferme (Ferme de la Tourette, ferme de Bomal)";"présent à l'IPM en 1973 présent à l'IPA en 2006";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25122-INV-0014-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (185644.598999999 150945.864999998)"
"18043";"25112-INV-0220-01";"chapelle (Chapelle Rubens ou Robijns)";"présent à l'IPA en 2007";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25112-INV-0220-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (169094.358999997 155041.903000001)"
"18044";"85046-INV-0047-01";"";"présent à l'IPM en 1995";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/85046-INV-0047-01";"";"2026-03-24T00:00:00";"MULTIPOINT (244671.674999997 44109.9809999988)"
"18045";"53053-INV-1031-01";"maison de maître";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1031-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (116953.634999998 129638.844999999)"
"18046";"53046-INV-0013-02";"moulin à eau (Moulin de Cambron)";"présent à l'IPM en 1975 présent à l'IPA en 2007";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53046-INV-0013-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (117860.629000001 140754.561000001)"
"18047";"63049-INV-0098-01";"";"présent à l'IPM en 1985";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63049-INV-0098-01";"";"2026-03-24T00:00:00";"MULTIPOINT (268093.009999998 125251.368999999)"
"18048";"57081-INV-1392-01";"Chapelle(s)";"présent à l'IPIC en 2014";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1392-01";"";"2026-03-24T00:00:00";"MULTIPOINT (82523.4409999996 152300.616)"
"12725";"62003-INV-0009-02";"ferme";"présent à l'IPM en 1980 présent à l'IPA en 2008";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62003-INV-0009-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (231336.104999997 152245.963)"
"12726";"53083-INV-0087-02";"colombier - ferme";"présent à l'IPM en 1975 présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53083-INV-0087-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (103642.608999997 117236.511)"
"12727";"62063-INV-3188-01";"habitation";"présent à l'IPA en 2004";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-3188-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235973.688000001 149566.645)"
"12728";"92094-INV-0390-02";"habitation - magasin";"présent à l'IPM en 1975 présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-0390-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (185181.401000001 128216.317000002)"
"12729";"25118-INV-0052-01";"habitation";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25118-INV-0052-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (194480.479000002 158563.195999999)"
"12730";"62063-INV-0234-02";"hôtel particulier (Hôtel de Sélys-Longchamps)";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-0234-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234809.589000002 148940.596999999)"
"12731";"62063-INV-1200-02";"habitation - magasin";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-1200-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234586.289999999 148987.706999999)"
"13063";"84010-INV-0027-01";"";"présent à l'IPM en 1989";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/84010-INV-0027-01";"";"2026-03-24T00:00:00";"MULTIPOINT (200327.193999998 54005.1209999993)"
"13064";"51065-INV-0232-01";"pavillon de chasse (Château Lecocq)";"présent à l'IPIC en 2023";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51065-INV-0232-01";"";"2026-03-24T00:00:00";"MULTIPOINT (98333.0970000029 156532.469999999)"
"13065";"53039-INV-0031-02";"ferme";"présent à l'IPM en 1975 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53039-INV-0031-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (102995.773999996 125556.787)"
"13066";"61081-INV-0018-01";"";"présent à l'IPM en 1992";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/61081-INV-0018-01";"";"2026-03-24T00:00:00";"MULTIPOINT (223467.715000004 126975.625)"
"13067";"92094-INV-1554-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-1554-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (185010.847000003 128422.171)"
"13068";"92087-INV-0559-01";"potale (Potale Saint-Donat)";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0559-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (170690.965999998 114342.162999999)"
"13069";"56044-INV-0076-02";"maison rurale";"présent à l'IPM en 1983 présent à l'IPIC en 2024";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56044-INV-0076-02";"";"2026-03-24T00:00:00";"MULTIPOINT (143068.373000003 115263.631999999)"
"13070";"92094-INV-0884-02";"hôtel particulier (Hôtel Darrigade)";"présent à l'IPM en 1975 présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-0884-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (184898.324000001 128251.147)"
"13071";"92094-INV-1482-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-1482-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (185437.696000002 127855.096999999)"
"13072";"57094-INV-0246-01";"chapelle (Chapelle Notre-Dame des Affligés)";"présent à l'IPIC en 2016";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57094-INV-0246-01";"";"2026-03-24T00:00:00";"MULTIPOINT (97527.0080000013 143136.864999998)"
"13073";"92048-INV-0384-01";"place";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92048-INV-0384-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (170440.501999997 120315.274999999)"
"13074";"92087-INV-0784-01";"dépendance - habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0784-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (168998.991999999 113562.502999999)"
"13075";"92094-INV-1541-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-1541-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (184672.685000002 128336.039000001)"
"13076";"62060-INV-0079-01";"presbytère";"présent à l'IPIC en 2016";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62060-INV-0079-01";"";"2026-03-24T00:00:00";"MULTIPOINT (231684.251999997 153714.765000001)"
"12799";"25014-INV-0133-01";"habitation";"présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25014-INV-0133-01";"";"2026-03-24T00:00:00";"MULTIPOINT (149863.762999997 152416.386999998)"
"12800";"25043-INV-0056-02";"ferme (Ferme de Cricourt, Nouvelle Cricourt)";"présent à l'IPM en 1973 présent à l'IPA en 2006";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25043-INV-0056-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (180276.351999998 157790.125)"
"12801";"62063-INV-0766-02";"habitation - magasin (""Au Moriane"")";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-0766-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235484.870999999 148921.949000001)"
"12802";"25014-INV-0146-01";"chapelle (Chapelle Saint-Etienne)";"présent à l'IPIC en 2015";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25014-INV-0146-01";"";"2026-03-24T00:00:00";"MULTIPOINT (152108.978 152241.741999999)"
"12803";"62063-INV-1951-02";"habitation";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-1951-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (236566.814000003 146414.004999999)"
"12804";"25091-INV-0087-01";"gare (Gare de Genval)";"présent à l'IPA en 2010";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25091-INV-0087-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (160330.526000001 157219.039000001)"
"12805";"56087-INV-0111-01";"chapelle (Chapelle Sainte-Barbe)";"présent à l'IPIC en 2022";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56087-INV-0111-01";"";"2026-03-24T00:00:00";"MULTIPOINT (141634.623999998 127988.578000002)"
"12806";"56011-INV-0398-01";"habitation";"présent à l'IPIC en 2021";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56011-INV-0398-01";"";"2026-03-24T00:00:00";"MULTIPOINT (135216.990000002 122779.131000001)"
"12807";"25091-INV-0074-01";"villa (Les Oeillets)";"présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25091-INV-0074-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (160399.509999998 157449.280000001)"
"12808";"62011-INV-0072-01";"habitation";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62011-INV-0072-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (237823.145999998 162126.026000001)"
"12809";"62063-INV-2440-01";"habitation";"présent à l'IPA en 2004";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2440-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (236313.968000002 148630.206)"
"12810";"53028-INV-0294-01";"";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53028-INV-0294-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (116446.883000001 121390.031)"
"12811";"82014-INV-0126-01";"";"présent à l'IPM en 1993";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/82014-INV-0126-01";"";"2026-03-24T00:00:00";"MULTIPOINT (245385.026000001 90994.3280000016)"
"12812";"62108-INV-0181-01";"habitation";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62108-INV-0181-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (243114.074000001 167052.677999999)"
"12813";"92087-INV-0184-02";"dépendance - habitation";"présent à l'IPM en 1983 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0184-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (172111.548 109533.228999998)"
"12814";"62060-INV-0101-01";"grotte artificielle (Grotte de Lourdes)";"présent à l'IPIC en 2017";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62060-INV-0101-01";"";"2026-03-24T00:00:00";"MULTIPOINT (231180.158 157706.079999998)"
"12815";"91064-INV-0288-01";"dépendance - habitation";"présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/91064-INV-0288-01";"";"2026-03-24T00:00:00";"MULTIPOINT (212857.526000001 117704.228999998)"
"12816";"62063-INV-2289-01";"habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2289-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234505.479000002 148976.449999999)"
"12817";"53070-INV-0279-01";"habitation";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53070-INV-0279-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (107165.380999997 133413.502999999)"
"12818";"91059-INV-0216-01";"";"présent à l'IPM en 1996";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/91059-INV-0216-01";"";"2026-03-24T00:00:00";"MULTIPOINT (201349.228 114863.478)"
"12819";"25110-INV-0022-01";"chapelle (Chapelle Saint-Roch)";"présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25110-INV-0022-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (150574.765000001 156024.078000002)"
